,id,date,text,label
2251,2251,2022-10-19 20:11:29+00:00,@USER 😢 Bij Knooppunt Empel bij ’s-Hertogenbosch is zojuist een auto gevonden in het water. Het is nog niet bekend als het om de auto gaat van de vermissing van #Hebe en #Sanne HTTP,neutral
2252,2252,2022-10-19 20:11:17+00:00,Fijn als je mee kan kijken! Ze zijn nog steeds niet gevonden… we maken ons zo’n zorgen. #vught #hebe #hebehuis HTTP,joy
2253,2253,2022-10-19 20:10:34+00:00,"Bedw......elming ??
Weet die vriend meer 😳
#Hebe HTTP",neutral
2254,2254,2022-10-19 20:05:35+00:00,"@USER @USER FYI , Hebe staat er wel op.  Viel me gewoon op.",neutral
2255,2255,2022-10-19 20:05:01+00:00,Bij Knooppunt Empel bij ’s-Hertogenbosch is zojuist een auto gevonden in het water. Het is nog niet bekend als het om de auto gaat van de vermissing van #Hebe en #Sanne HTTP,neutral
2256,2256,2022-10-19 20:04:24+00:00,Zijn ze gevonden? A59 / A2 richting Eindhoven traumaheli politieheli en veel hulpdiensten #sanne #hebe @USER @USER HTTP,neutral
2257,2257,2022-10-19 20:04:05+00:00,"@USER Wat een drama voor alle ouders en Hebe en Sanne zelf natuurlijk. Aangezien alle grenzen open zijn, is het goed mogelijk dat ze al lang niet meer in Nederland zijn..",anger
2258,2258,2022-10-19 20:03:19+00:00,"@USER @USER Jij denkt dat er nog iemand in Nederland is, die dit nieuws over Hebe en Sanne nog niet meegekregen heeft?",neutral
2259,2259,2022-10-19 20:02:26+00:00,"Ik hoop dat de auto van #Hebe en #Sanne gevonden is... traumahelikopter, Ambulance en brandweer naar A59 Den Bosch voor assistentie politie. Politiehelikopter was ook daar ter plaatse.",neutral
2260,2260,2022-10-19 20:02:00+00:00,"Alsjeblieft kijk uit naar:
Een zwarte Kia Picanto PR-425-K
Sanne Bos vrouw 26 jaar, 1,78 cm. Halflang blond haar, blauwe ogen.
Hebe Zwart, meisje  10 jaar, 1.40cm, blond meervoudig gehandicapt, non verbaal. 
Zie je ze of de auto bel 112.
#netherlands HTTP",neutral
2261,2261,2022-10-19 20:01:46+00:00,"Nog steeds #Vermist, al sinds maandag 
#Hebe #10jr #Meisje #VerstandelijkBeperkt #ZorgNodig samen met 
#Begeleidster #Sanne in #KiaPicanto #PR425K tussen #Raamsdonkveer #Waalwijk en #Vugt

Ze moeten gevonden worden!! #RT aub HTTP",anger
2262,2262,2022-10-19 19:59:42+00:00,Beste vriend van begeleidster gehandicapte Hebe in tranen: “Waar zijn ze toch?” HTTP HTTP,fear
2263,2263,2022-10-19 19:59:35+00:00,"waar is #hebe  en haar begeleidster toch? is toch verschrikkelijk dit?
😔😢",anger
2264,2264,2022-10-19 19:59:21+00:00,"Dit precies, niet speculeren of veroordelen. Hou het bij de feiten die nu bekend zijn of dingen die nodig zijn en geef dat aan de politie.  Hopelijk worden #Hebe en #Sanne snel gevonden. HTTP",anger
2265,2265,2022-10-19 19:59:18+00:00,"Weer een dag voorbij, wat een verschrikkelijk situatie voor iedereen die dichtbij Hebe en Sanne staan.

Zoektocht vermiste Hebe en begeleider Sanne gaat onder meer door in Waspik-Zuid - HTTP",anger
2266,2266,2022-10-19 19:59:01+00:00,Zoektocht naar Hebe en Sanne gaat door ondanks donkerte HTTP via @USER 🙏🏻🙏🏻🙏🏻,joy
2267,2267,2022-10-19 19:58:29+00:00,Zoektocht naar Hebe en Sanne gaat door ondanks donkerte HTTP via @USER verschrikkelijk bericht.. maar #telegraaf donkerte = duisternis,neutral
2268,2268,2022-10-19 19:58:06+00:00,@USER Oepsie! #Sanne #Hebe,joy
2269,2269,2022-10-19 19:57:50+00:00,Eerder vandaag werd dezelfde A59 aan de andere kant thv Waspik nog afgesloten voor de vermissing van Hebe. Hebe is samen met haar begeleidster al een tijdje vermist. #HEBE #AmberAlert #DENBOSCH 🚁🚁🚓🚑🚒,neutral
2270,2270,2022-10-19 19:55:37+00:00,Politie zoekt camerabeelden van route vermiste Hebe en Sanne HTTP,neutral
2271,2271,2022-10-19 19:52:48+00:00,"Terwijl ze daar voor de zoveelste keer over de totaal onbelangrijke Grace lopen te oreren, ben ik meer bezig met de vermissing van Hebe en Sanne. Dat verdient nu meer aandacht. 
#vandaaginside",anger
2272,2272,2022-10-19 19:51:46+00:00,"Ik zie online de meest wilde complottheorieën voorbij komen over #Hebe en Sanne. 

Heb je CONCRETE INFORMATIE, deel die dan met de politie. Heb je dat niet, hoop, bid en wacht dan net als ik het nieuws af. Maar ga niet bizarre theorieën lopen verspreiden.",anger
2273,2273,2022-10-19 19:48:15+00:00,"Dat we niet mogen, vooral niet kunnen zeggen dat die Mark Deckers er iets mee te maken heeft, begrijp ik 100%. Er is immers geen bewijs voor. Maar dat zo iemand met een zedenverleden zo veel positieve aandacht krijgt in de media vind ik misselijkmakend. 

#hebe #sanne #vermissing",anger
2274,2274,2022-10-19 19:42:47+00:00,"Facebook en Twitter detectives weten inmiddels wat er met #Sanne en #Hebe is gebeurt. De politie kan net zo goed ophouden, deze verschrikkelijke zaak is opgelost volgens de detectives.",anger
2275,2275,2022-10-19 19:41:51+00:00,#sportvisserij #hengelsport #hebe #sanne er is genoeg apparatuur aanwezig bij de leden. zou een gecoördineerde zoektocht in de wateren (mogelijke routes) een optie kunnen zijn?,neutral
2276,2276,2022-10-19 19:41:42+00:00,Hebben jullie ook steeds zo'n onrustig gevoel van de vermissing van Sanne en Hebe? Niet te bevatten hoe heftig dit is voor hun naaste familieleden en vrienden. Echt verschrikkelijk💔#vermist,anger
2277,2277,2022-10-19 19:39:46+00:00,"Wat die Mark in het verleden ook mag hebben uitgevreten. Hij is nog steeds zorgverlener en blijkbaar had Sanne wel vertrouwen in hem. Terecht of onterecht, daar gaat het nu dus even niet over. 
Het gaat over #Sanne en #Hebe die vermist zijn, laten we de aandacht daar bij houden!",anger
2278,2278,2022-10-19 19:38:20+00:00,"Van een raar voorgevoel, beschuldigen, naar ze zijn dood..
Stelletje debielen… #Sanne #Hebe HTTP",anger
2279,2279,2022-10-19 19:38:19+00:00,"Hoe kan een Kia Picanto nou van de aardbodem verdwijnen ?
Ik snap er niets van, in die tv-programma’s hebben ze een auto altijd zo gevonden via de ANPR camera’s enzo, maar nu is deze auto blijkbaar gewoon in rook op gegaan.
#Sanne #Hebe",anger
2280,2280,2022-10-19 19:37:04+00:00,"Politie en vrijwilligers blijven ondanks duisternis zoeken naar Hebe en Sanne: ‘Hopelijk vannacht duidelijkheid’ 
 HTTP",neutral
2281,2281,2022-10-19 19:36:51+00:00,"@USER Als ik altijd over mijn telefoon wil beschikken en die uitvalt op de aangegeven plaats, zou ik stoppen bij het Shellstation. Dit ligt plusminus 5 minuten rijden verderop. Misschien heeft station camerabeelden. Parkeerplaats na station vind ik onveilig. #hebe",neutral
2282,2282,2022-10-19 19:34:25+00:00,Helemaal koekoek deze dame 🤪 HTTP #sanne,joy
2283,2283,2022-10-19 19:34:22+00:00,Ondanks duisternis nog altijd op zoek naar Hebe en Sanne: ‘Hopelijk vannacht eindelijk duidelijkheid’ HTTP was opmaandag opde weg en opdie tijd 2en 6 uur mischienbelangrijk.!,neutral
2284,2284,2022-10-19 19:34:17+00:00,#hebe #RAAMSDONKVEER @USER checken jullie ook de bekende viespeuken in de omgeving .als toch alle scenario's word gedacht neem dan ook huis controle van alle bekende viespeuken op de routes mee dubbel checken is beter dan niet,neutral
2285,2285,2022-10-19 19:32:02+00:00,@USER #politie wat weten jullie wat de familie en vrienden van Sanne en Hebe niet ( mogen ) weten ? #meeraandehand #nieteerlijk #hetkloptniet HTTP,anger
2286,2286,2022-10-19 19:31:16+00:00,"Al meer dan 48 uur vermist. Deze woensdag ook nog steeds geen duidelijkheid over 10-jarige Hebe en Sanne #amberalert wederom ism ⁦@sanderknura⁩ en ⁦@thejermaine⁩
https://t.co/FoRa2zYR9M",anger
2287,2287,2022-10-19 19:30:35+00:00,Politie en vrijwilligers blijven ondanks duisternis zoeken naar Hebe en Sanne: ‘Hopelijk vannacht duidelijkheid’ HTTP,anger
2288,2288,2022-10-19 19:30:23+00:00,"Zoektocht Hebe,Sanne in Waspik-Zuid HTTP",neutral
2289,2289,2022-10-19 19:27:51+00:00,Hebe en Sanne twee dagen spoorloos HTTP,neutral
2290,2290,2022-10-19 19:27:37+00:00,"Haiiii! Hebe Zwawt en haaw begeweidew Sanne Bos zijn sinds eewgistewavond vewmist.
https://t.co/wMDDOKERc1 x3",neutral
2291,2291,2022-10-19 19:27:32+00:00,"Hebe Zwart en haar begeleider Sanne Bos zijn sinds eergisteravond vermist.
https://t.co/Bb51ME3yz0",neutral
2292,2292,2022-10-19 19:25:17+00:00,"@USER @USER Dat is een oudere foto, toch?
Afgelopen maandag was het immers niet zó zonnig?

#Kia #Picanto PR-425-K #Hebe #Sanne",neutral
2293,2293,2022-10-19 19:25:02+00:00,De kop «Rijstrook A59 bij Waspik afgezet om zoektocht naar vermiste Hebe en begeleider Sanne» is na 4 uur gewijzigd naar «Zoektocht vermiste Hebe en begeleider Sanne gaat onder meer door in Waspik-Zuid» HTTP,neutral
2294,2294,2022-10-19 19:24:56+00:00,"Deze “beste vriend” van #Sanne, een zekere #MarcDeckers, lijkt mij toch wel een verdacht persoon in deze zaak.
Hij presenteert zichzelf wel erg nadrukkelijk op de voorgrond, en daarnaast, Google hem maar eens …… 
#Hebe #hebezwart HTTP",anger
2295,2295,2022-10-19 19:21:50+00:00,Ook vandaag werd er met man en macht gezocht naar Sanne en Hebe. In  de weilanden rondom Waspik en zelfs tot in de avond langs de snelweg A59 #amberalert HTTP,anger
2296,2296,2022-10-19 19:21:15+00:00,"@USER @USER @USER @USER Heebe zorg is opgericht door de ouders van Hebe en volgens hem werd hij door ze gebeld.
Maar waarom aan hem en niet naar familie van haar?",neutral
2297,2297,2022-10-19 19:20:29+00:00,Laat die onderzoeken/verdacht makingen/ veroordelingen maar aan de professionals over. Wat een triest volk in dit land #Hebe #sanne. #soliciteer #nu #kombijde.politie.nl #werkenbijhetom.nl,anger
2298,2298,2022-10-19 19:17:05+00:00,@USER Jij bent echt een zielige droeftoeter met je nieuws dat ze dood zijn gevonden. Je moet je kapot schamen! #Sanne #Hebe,anger
2299,2299,2022-10-19 19:16:50+00:00,"@USER @USER Mensen gaan vaak zelf verhalen bedenken en de wereld in slingeren. 

Soms zijn het verhalen in de goede richting maar deze is totaal uit de richting. 

Sanne is NIET de moeder van Hebe.",anger
2300,2300,2022-10-19 19:15:57+00:00,Zoektocht naar Hebe en Sanne gaat door ondanks donkerte HTTP via @USER,neutral
2301,2301,2022-10-19 19:15:36+00:00,#sanne  is de beste vriend(in) van #markdeckers Maar is die mark ook de beste vriend van Sanne? Misschien denkt Sanne daar zelf heel anders over. #hebe,neutral
2302,2302,2022-10-19 19:15:35+00:00,"@USER @USER Ik was gisteren op de Facebook van de moeder. 
Hebe heeft gewoon 2 ouders en 2 zusjes. En Sanne werkt al jaren met Hebe.",neutral
2303,2303,2022-10-19 19:15:23+00:00,Op 3lke snelweg in NL hangen camera's. Hoe kan dan een auto gewoon verdwijnen ?? #vermissing #Hebe #Sanne,anger
2304,2304,2022-10-19 19:15:10+00:00,"Gisteren de hele dag in Waspik eo geweest. Op zoek naar Hebe en Sanne. Zonder resultaat. Met oa collega’s ⁦@sanderknura⁩ en ⁦@thejermaine⁩ deze bijdrage gemaakt.  #amberalert 
Politie houdt rekening met 'diverse scenario's' zaak vermiste Hebe 
https://t.co/8HjLeS5d2A",neutral
2305,2305,2022-10-19 19:12:16+00:00,Die zoektocht op de A59 was onzin. Die weg is wel zo druk dat er altijd getuigen zouden zijn. Ze moeten zoeken op de binnenwegen. Misschien een andere route genomen. Ondanks duisternis nog altijd op zoek naar Hebe en Sanne:  HTTP,anger
2306,2306,2022-10-19 19:11:02+00:00,Politie en vrijwilligers blijven ondanks duisternis zoeken naar Hebe en Sanne: ‘Hopelijk vannacht duidelijkheid’ HTTP,anger
2307,2307,2022-10-19 19:11:02+00:00,Politie en vrijwilligers blijven ondanks duisternis zoeken naar Hebe en Sanne: ‘Hopelijk vannacht duidelijkheid’ HTTP,anger
2308,2308,2022-10-19 19:08:08+00:00,"@USER vanaf het begin heb ik gezegd, Hebe is de dochter van Sanne",neutral
2309,2309,2022-10-19 19:06:27+00:00,Ondanks duisternis nog altijd op zoek naar Hebe en Sanne: ‘Hopelijk vannacht eindelijk duidelijkheid’ HTTP,neutral
2310,2310,2022-10-19 19:05:40+00:00,@USER @USER @USER Toen ik die efteling foto zag dacht aww wat schattig maar nu ik weet dat het beste vrienden zijn ipv lovers…. Begin ik toch kriebels te krijgen 🤨 misschien wist #sannebos wel meer over #hebe en #markdeckers,neutral
2311,2311,2022-10-19 19:04:40+00:00,@USER De kleindochter van mijn man heet Hebe.,neutral
2312,2312,2022-10-19 19:04:21+00:00,"@USER @USER Haar vrienden waren de eerste die zochten. Haar familie wilde haar identiteit geheim houden wegens privacy. Echter heeft de moeder van Hebe haar naam, en foto, op social media gezet.",anger
2313,2313,2022-10-19 19:03:36+00:00,"Er word nog steeds druk gezocht naar #Hebe en Sanne de @USER is opzoek naar info en camerabeelden o.a. van dashcambeelden. Het gaat om beelden die maandag 17 oktober zijn opgenomen tussen 14.00 en 18.00 uur in de omgeving van de A-59.

Delen lieve mensen ❤️ HTTP",neutral
2314,2314,2022-10-19 19:02:48+00:00,"Die arme familie en vrienden van beiden, de onzekerheid is verschrikkelijk. Al 2 dagen zoek...
Ik blijf hopen dat ze gezond en wel worden gevonden❤

Rijstrook A59 bij Waspik afgezet om zoektocht naar vermiste Hebe en begeleider Sanne - HTTP",anger
2315,2315,2022-10-19 19:02:01+00:00,Vrijwilligers CPV zoeken donderdag verder naar Hebe en Sanne - HTTP  mischien dichterbij het laaste vertrek adres kijken,neutral
2316,2316,2022-10-19 19:01:10+00:00,Vandaag mocht ik mee met het @USER die de politie helpen zoeken naar #Hebe en Sanne. Meer dan honderd vrijwilligers kammen gebied na gebied uit. HTTP,neutral
2317,2317,2022-10-19 19:01:03+00:00,Politie en vrijwilligers ondanks duisternis nog altijd op zoek naar Hebe en Sanne: ‘Hopelijk vannacht eindelijk duidelijkheid’ HTTP,anger
2318,2318,2022-10-19 19:01:02+00:00,Inmiddels lijkt half Nederland overtuigd dat 'beste vriend' Mark Deckers geen zuivere koffie is. Heeft de politie deze gast al in het vizier? #Hebe #Sanne,neutral
2319,2319,2022-10-19 19:01:01+00:00,"Hebe (links) en Sanne (rechts)

Delen is belangrijk!

#kijknaarzeuit HTTP",neutral
2320,2320,2022-10-19 19:00:19+00:00,Vrijwilligers CPV zoeken donderdag verder naar Hebe en Sanne HTTP,neutral
2321,2321,2022-10-19 18:59:57+00:00,"Het Veteranen Search Team is onderweg naar een locatie in Waspik-Zuid om daar een globale zoeking te gaan doen, eventueel morgen gevolgd door een gedetailleerdere zoeking. #Hebe #Sanne HTTP",neutral
2322,2322,2022-10-19 18:59:54+00:00,FOTO UPDATE Zoektocht naar vermiste Hebe en Sanne hervat - HTTP,neutral
2323,2323,2022-10-19 18:59:53+00:00,"Help mee in de zoektocht naar #Hebe en #Sanne #vermissing !! 
RT en als iemand beelden heeft, geef ze door ! HTTP",neutral
2324,2324,2022-10-19 18:59:42+00:00,"@USER @USER ""Win Magma""

Over bad timing gesproken...  #Hebe #Sanne
👇
https://t.co/7hEncyavNo",neutral
2325,2325,2022-10-19 18:59:35+00:00,Politie blijft zoeken naar Hebe en Sanne in omgeving van #Waspik HTTP,neutral
2326,2326,2022-10-19 18:59:16+00:00,Hebe en Sanne 2 dagen spoorloos: zo verliep de zoektocht vandaag HTTP,joy
2327,2327,2022-10-19 18:57:16+00:00,@USER Erg afschuwlijk dit drama dat je niet weet wat er gebeurd is veel sterkte voor beide families en vrienden en dat Hebe gauw thuis mag komen met haar begeleidster.😭🙏,joy
2328,2328,2022-10-19 18:57:04+00:00,Politie en vrijwilligers ondanks duisternis nog altijd op zoek naar Hebe en Sanne: ‘Hopelijk vannacht eindelijk duidelijkheid’ HTTP,anger
2329,2329,2022-10-19 18:57:03+00:00,Politie en vrijwilligers ondanks duisternis nog altijd op zoek naar Hebe en Sanne: ‘Hopelijk vannacht eindelijk duidelijkheid’ HTTP,anger
2330,2330,2022-10-19 18:56:11+00:00,Ben ik de enige die een creepy gevoel heeft bij de #mark ? Misschien heeft #dhamer teveel indruk op mij gemaakt maar ik krijg echt de indruk dat die gast er meer van af weet. En die interviews in de media stellen allerminst gerust. #sanne #hebe,anger
2331,2331,2022-10-19 18:55:44+00:00,Verdriet en verwarring bij opvang om vermiste #Hebe en #Sanne  HTTP,anger
2332,2332,2022-10-19 18:55:28+00:00,De complottheorieën op Twitter over  Hebe en Sanne zijn echt niet normaal. Ga wat nuttigs doen met zijn alle. HTTP,anger
2333,2333,2022-10-19 18:55:22+00:00,Zoektocht naar #Hebe en #Sanne: zo gaat het Veteranen Search Team te werk HTTP,neutral
2334,2334,2022-10-19 18:55:11+00:00,Politie blijft zoeken naar Hebe en Sanne in omgeving van Waspik HTTP,neutral
2335,2335,2022-10-19 18:54:58+00:00,Op deze plekken wordt gezocht naar #Hebe en #Sanne  HTTP,neutral
2336,2336,2022-10-19 18:54:11+00:00,Dit zijn de vermiste #Hebe en #Sanne: 'Ze hebben heel bijzondere band' HTTP,joy
2337,2337,2022-10-19 18:54:09+00:00,Nog steeds niks over hebe en begeleidster?,anger
2338,2338,2022-10-19 18:53:08+00:00,@USER Ik leef mee met de ouders van Sanne en Hebe. Ik weiger mee te doen aan de publieke veroordeling op Social Media van Mark. We weten niet de details en voor hetzelfde geld heeft hij er niets mee te maken. Ik blijf bidden voor een wonder voor de 2 meiden. Jij ook sterkte 🙏🏻,anger
2339,2339,2022-10-19 18:52:30+00:00,Vermiste Hebe en Sanne niet gevonden na zoektocht langs A59 bij #Waalwijk HTTP,neutral
2340,2340,2022-10-19 18:51:55+00:00,"Ik had ooit een klasgenoot die zijn vriendin vermoordde met een broodje pindakaas. Een van wie je het nooit zou verwachten.

De reacties lezend onder dit artikel over ‘de beste vriend van Sanne’ geeft je wederom te denken.

Laten we hopen dat het niet zo is. #Hebe #Sanne HTTP",neutral
2341,2341,2022-10-19 18:50:03+00:00,"Politie ondanks duisternis nog altijd op zoek naar Hebe en Sanne, vrijwilligers gaan morgen verder HTTP",neutral
2342,2342,2022-10-19 18:50:03+00:00,"Politie ondanks duisternis nog altijd op zoek naar Hebe en Sanne, vrijwilligers gaan morgen verder HTTP",neutral
2343,2343,2022-10-19 18:48:55+00:00,Hebe Zwart. Hebe (10 jaar) is vermist. Zij is voor het laatst gezien in gezelschap van haar begeleidster bij de Sint Theresastraat in... HTTP #vermist #Raamsdonksveer via @USER /,neutral
2344,2344,2022-10-19 18:46:46+00:00,@USER @USER Hij is het al! En er zijn zelfs idioten die nu suggereren dat Hebe het kind is van Sanne en die man... Ik hoop maar dat de ouders van beiden niet op social media zitten.,anger
2345,2345,2022-10-19 18:46:23+00:00,"Zoekactie naar Hebe (10) en Sanne (26) steeds lastiger door duisternis, politie zoekt nog langs snelweg 
 HTTP",anger
2346,2346,2022-10-19 18:44:46+00:00,"Alle mogelijke opties onderzoeken met al deze bruikbare tips.
#Sanne #Hebe HTTP",neutral
2347,2347,2022-10-19 18:44:39+00:00,"Hebe en Sanne zijn allebei dood, dat ze ik gelijk al en dat denk ik nog steeds....",fear
2348,2348,2022-10-19 18:42:48+00:00,"@USER @USER @USER Hij bedoelt, gebeld door Hebe's zorg.",neutral
2349,2349,2022-10-19 18:39:18+00:00,"@USER Ja verschikkelijk, voor de ouders van Hebe en de familie en vriend van Sanne .",anger
2350,2350,2022-10-19 18:37:51+00:00,@USER Las net al een tweet van iemand die had bedacht dat Mark en Sanne de ouders van Hebe zouden zijn🤯,neutral
2351,2351,2022-10-19 18:37:48+00:00,"Zoeken naar #Hebe en #Sanne door duisternis steeds lastiger, politie zoekt nog langs #snelweg 
 HTTP",anger
2352,2352,2022-10-19 18:37:35+00:00,En het is weer donker.....🥺 #hebe #sanne,joy
2353,2353,2022-10-19 18:37:32+00:00,"Zoektocht naar Hebe en Sanne steeds lastiger door duisternis, vrijwilligers gaan morgen verder HTTP",anger
2354,2354,2022-10-19 18:37:32+00:00,"Zoektocht naar Hebe en Sanne steeds lastiger door duisternis, vrijwilligers gaan morgen verder HTTP",anger
2355,2355,2022-10-19 18:36:44+00:00,@USER @USER Ik doe op afstand met je mee. Voor Nancy 💕  #hebe #sanne HTTP,joy
2356,2356,2022-10-19 18:35:10+00:00,Ik volgde vandaag als #fotograaf op eigen initiatief in het buitengebied van #Waspik het speciale #veteranenteam dat daar op verschillende locaties zocht naar de vermiste Hebe en Sanne . En uiteraard speurde ik zelf ook de omgeving af ! #Fotojournalistiek HTTP,neutral
2357,2357,2022-10-19 18:32:08+00:00,"Al die zelfbenoemde rechercheurs die opduiken ten tijden van zo'n drama is net zo voorspelbaar als intens ergelijk.
Opmerkingen als ' ze moeten haar telefoon uitmeten!!1!1' wijst er op dat een groot deel denkt dat onze recherche bestaat uit incapabele kleuters

#sanne #hebe",anger
2358,2358,2022-10-19 18:32:07+00:00,"@USER De Fb van de moeder van Hebe is ook niet meer te vinden hoor.
Denk dat die mensen gewoon worden overspoeld met reacties krijgen waar ze niets mee kunnen",anger
2359,2359,2022-10-19 18:31:56+00:00,"Ik ben geen Kia kenner, maar sommige modellen van Kia hebben ""UVO Connect"" ...

 #Hebe",neutral
2360,2360,2022-10-19 18:30:33+00:00,"Zoektocht naar Hebe en Sanne steeds lastiger door duisternis, vrijwilligers stoppen voor vandaag HTTP",neutral
2361,2361,2022-10-19 18:30:32+00:00,Zoektocht naar Hebe en Sanne steeds lastiger door duisternis HTTP,neutral
2362,2362,2022-10-19 18:27:56+00:00,@USER Zijn de openbare parkeergarages al gecontroleerd ?. misschien zijn ze de snelweg niet opgegaan. #Hebe #Sanne #Vermist,neutral
2363,2363,2022-10-19 18:26:29+00:00,@USER @USER Stop met die walgelijke reacties. Het gaat om Sanne en Hebe!,anger
2364,2364,2022-10-19 18:26:02+00:00,@USER Nee deze is leuk voor de ouders van hebe .. maar ja jij vindt “ alle andere kindere” toch kut  ik vind jouw hopeloos domme tweets kut,anger
2365,2365,2022-10-19 18:25:37+00:00,"#Hebe (L) en Sanne (R). Delen mensen, delen aub. ⬇️ HTTP",joy
2366,2366,2022-10-19 18:24:54+00:00,Dit zijn de vermiste Hebe en Sanne: ‘Ze hebben een hele bijzondere band’ HTTP,joy
2367,2367,2022-10-19 18:24:04+00:00,"Er werden door de dag heen meerdere zoekacties opgezet naar de vermiste Hebe en Sanne. We praten erover met Omroep Brabant-verslaggever @USER en oud-recherchechef Sander Schaepman. We bellen met politiewoordvoerder Carlijn Hubregtse, zij vertelt het laatste nieuws. #Op1 HTTP",neutral
2368,2368,2022-10-19 18:22:44+00:00,"Mark Deckers de zelfbenoemde beste vriend van #Sanne roept mij te hard.

In 2009 vrijwilligersprijs Club Sam 

https://t.co/rtCfzbhy7q

en in 2020 beschuldigd van seksueel misbruik bij dezelfde club.

https://t.co/eLJZZyaFN9
#hebe #kia #vermist",anger
2369,2369,2022-10-19 18:22:13+00:00,"#hebe #Sanne afgelopen dagen alleen maar nieuws gevolgd, voor het donker werd rondje sprang-waspik gereden..woon dichtbij en kan niet niks doen.. nu weer duimen en hopen 🙏",joy
2370,2370,2022-10-19 18:21:21+00:00,"@USER @USER @USER @USER @USER Dat ie mogelijk vreemd bezig is zeker. En ik ga er vanuit dat er echt wel wat lampjes branden, bellen rinkelden bij de politie sinds ze zijn naam invoerden in hun systemen. Voor nu komen we met wat we over hem weten en delen geen stap dichterbij Hebe en Sanne.",anger
2371,2371,2022-10-19 18:18:01+00:00,"even een hart onder de riem en grote blijk van dank voor alle instanties die tomeloze inzet toont om beiden te vinden. ze kunnen alle morele steun gebruiken in hun zoektocht.
laat u horen,het is het minste wat we kunnen doen 

#hebe #sanne",joy
2372,2372,2022-10-19 18:17:15+00:00,Waar zijn toch die twee? Hoe kan een Kia Picanto met 2 inzittenden zo van de aardbodem verdwijnen tijdens spits op een drukke snelweg? Overal hangen camera’s.  #hebe HTTP,anger
2373,2373,2022-10-19 18:16:53+00:00,Als je dan leest over dat zo'n lief hulpbehoevend kind en haar zeer toegewijde begeleidster al dagen vermist zijn valt de ernst van andere onderwerpen toch even weg. Wrang dat de dag ondertussen gewoon door gaat en ik wél naar bed kan vanavond. Ik bid en hoop maar. 🙏#Sanne #Hebe,anger
2374,2374,2022-10-19 18:15:28+00:00,"Sinds afgelopen maandag zijn de 10-jarige Hebe en haar begeleidster Sanne vermist. Wat is momenteel de stand van zaken? #HLF8 #Hebe #Sanne #AmberAlert 
https://t.co/ZAi8LsADch",neutral
2375,2375,2022-10-19 18:14:37+00:00,@USER Hebe,neutral
2376,2376,2022-10-19 18:09:48+00:00,@USER Als ik het goed begrijp heeft Sanne Hebe rond 15:00u opgehaald in Raamsdonksveer en is er pas veel later alarm geslagen (Mark had het in zijn Fb-bericht over 18:50u) dat Hebe niet was thuisgebracht in Vught. Intussen kan je een flinke afstand afleggen.,neutral
2377,2377,2022-10-19 18:09:47+00:00,"Nog voor het invallen van het donker naar de lokale kerk gestept. Even een kaarsje gebrand voor #sanne en #Hebe Dat de Heer zijn licht mag schijnen, over deze donkere tijden",joy
2378,2378,2022-10-19 18:07:30+00:00,Beste vriend van begeleidster gehandicapte Hebe in tranen: ’Waar zijn ze toch?’ HTTP via @USER,anger
2379,2379,2022-10-19 18:06:47+00:00,"De #politiehelikopter heeft het maar druk vandaag in de zoektocht naar #hebe en #sanne
Hopelijk worden ze nog gevonden..😟 HTTP",neutral
2380,2380,2022-10-19 18:06:28+00:00,die internetheldjes die mensen bij voorbaat al vals beschuldigen bij de vermissing van #sanne en #hebe moesten zich doodschamen.,anger
2381,2381,2022-10-19 18:06:27+00:00,#sanne #Hebe🙏🏻❤️Ik check constant het nieuws😓 Dit voelt niet meer goed. Hetzelfde akelige gevoel wat toen bij #Ruben &amp; #julian was😨Maar laten we hopen op een wonder🙏🏻🍀,joy
2382,2382,2022-10-19 18:05:27+00:00,"Zoeken naar Hebe en Sanne door duisternis steeds lastiger, politie zoekt nog langs snelweg HTTP",anger
2383,2383,2022-10-19 18:03:52+00:00,De politie is nog steeds op zoek naar de 10-jarige Hebe en haar begeleider Sanne. Robbert Miedema van het Veteranen Search Team zoekt mee en vertelt vanavond waar het speciale zoekteam op let. #JINEK HTTP,neutral
2384,2384,2022-10-19 18:01:31+00:00,"@USER @USER ""Oh rot op alsjeblieft.""

Jij moet eens leren je grote waffel te houden!
Als jij zo met 🐈 katten dweept, hoor je allang te beseffen dat er méér bestaat dan alleen het 3-dimensionale.
Mensen doen hun best om te helpen, en dat doen #mediums ook. 

#Hebe #Sanne",anger
2385,2385,2022-10-19 17:59:35+00:00,Politie vraagt dashcambeelden A59 in zoektocht naar Hebe en Sanne HTTP Had ze geen telefoon bij? Die moet je toch uit kunnen pijlen.,neutral
2386,2386,2022-10-19 17:58:22+00:00,"""Burgertips in vermissingszaak: 'Ook al twijfel je: meld het' ⁦@EditieNL⁩ Jasper van der Kemp ⁦@AmsLabLegPsy⁩ @USER ⁦@VUamsterdam⁩ licht toe waarom tips nuttig en complex zijn in onderzoek zoals dat naar #Hebe en Sanne.  HTTP",neutral
2387,2387,2022-10-19 17:57:42+00:00,"kunnen hebe en sanne ajb zsm gevonden worden, ik vind dit allemaal zo erg 🥺",joy
2388,2388,2022-10-19 17:57:25+00:00,"@USER Het woord #vaart kwam ook herhaaldelijk bij Robbert binnen. 
#Hebe #Sanne
https://t.co/yJpGhBWHqZ",anger
